Channel,Energy,Counts
     2230,     483.6014,         27 
     2231,     483.8201,         30 
     2232,     484.0388,         34 
     2233,     484.2575,         34 
     2234,     484.4762,         31 
     2235,     484.6949,         25 
     2236,     484.9137,         39 
     2237,     485.1324,         31 
     2238,     485.3511,         34 
     2239,     485.5698,         39 
     2240,     485.7885,         23 
     2241,     486.0072,         29 
     2242,     486.2260,         24 
     2243,     486.4447,         25 
     2244,     486.6634,         26 
     2245,     486.8821,         23 
     2246,     487.1008,         27 
     2247,     487.3195,         24 
     2248,     487.5383,         35 
     2249,     487.7570,         43 
     2250,     487.9757,         29 
     2251,     488.1944,         29 
     2252,     488.4131,         27 
     2253,     488.6318,         33 
     2254,     488.8505,         31 
     2255,     489.0693,         25 
     2256,     489.2880,         22 
     2257,     489.5067,         28 
     2258,     489.7254,         21 
     2259,     489.9441,         25 
     2260,     490.1628,         25 
     2261,     490.3816,         26 
     2262,     490.6003,         30 
     2263,     490.8190,         31 
     2264,     491.0377,         16 
     2265,     491.2564,         23 
     2266,     491.4751,         34 
     2267,     491.6939,         22 
     2268,     491.9126,         31 
     2269,     492.1313,         25 
     2270,     492.3500,         39 
     2271,     492.5687,         30 
     2272,     492.7874,         33 
     2273,     493.0061,         30 
     2274,     493.2249,         31 
     2275,     493.4436,         30 
     2276,     493.6623,         31 
     2277,     493.8810,         32 
     2278,     494.0997,         35 
     2279,     494.3184,         31 
     2280,     494.5372,         34 
     2281,     494.7559,         30 
     2282,     494.9746,         29 
     2283,     495.1933,         26 
     2284,     495.4120,         21 
     2285,     495.6307,         15 
     2286,     495.8495,         31 
     2287,     496.0682,         14 
     2288,     496.2869,         34 
     2289,     496.5056,         40 
     2290,     496.7243,         22 
     2291,     496.9430,         21 
     2292,     497.1617,         34 
     2293,     497.3805,         30 
     2294,     497.5992,         29 
     2295,     497.8179,         30 
     2296,     498.0366,         28 
     2297,     498.2553,         25 
     2298,     498.4740,         24 
     2299,     498.6928,         27 
     2300,     498.9115,         27 
     2301,     499.1302,         32 
     2302,     499.3489,         28 
     2303,     499.5676,         29 
     2304,     499.7863,         21 
     2305,     500.0051,         33 
     2306,     500.2238,         27 
     2307,     500.4425,         28 
     2308,     500.6612,         30 
     2309,     500.8799,         22 
     2310,     501.0986,         28 
     2311,     501.3173,         23 
     2312,     501.5361,         33 
     2313,     501.7548,         23 
     2314,     501.9735,         16 
     2315,     502.1922,         33 
     2316,     502.4109,         32 
     2317,     502.6296,         18 
     2318,     502.8484,         29 
     2319,     503.0671,         41 
     2320,     503.2858,         39 
     2321,     503.5045,         32 
     2322,     503.7232,         32 
     2323,     503.9419,         45 
     2324,     504.1607,         51 
     2325,     504.3794,         57 
     2326,     504.5981,         75 
     2327,     504.8168,         73 
     2328,     505.0355,         99 
     2329,     505.2542,         97 
     2330,     505.4729,         96 
     2331,     505.6917,         98 
     2332,     505.9104,        113 
     2333,     506.1291,        114 
     2334,     506.3478,        121 
     2335,     506.5665,        102 
     2336,     506.7852,         81 
     2337,     507.0040,         81 
     2338,     507.2227,         62 
     2339,     507.4414,         55 
     2340,     507.6601,         41 
     2341,     507.8788,         54 
     2342,     508.0975,         41 
     2343,     508.3163,         38 
     2344,     508.5350,         19 
     2345,     508.7537,         29 
     2346,     508.9724,         29 
     2347,     509.1911,         25 
     2348,     509.4098,         16 
     2349,     509.6285,         24 
     2350,     509.8473,         30 
     2351,     510.0660,         21 
     2352,     510.2847,         27 
     2353,     510.5034,         20 
     2354,     510.7221,         23 
     2355,     510.9408,         30 
     2356,     511.1596,         32 
     2357,     511.3783,         23 
     2358,     511.5970,         27 
     2359,     511.8157,         31 
     2360,     512.0344,         18 
     2361,     512.2531,         26 
     2362,     512.4719,         17 
     2363,     512.6906,         36 
     2364,     512.9093,         26 
     2365,     513.1280,         26 
     2366,     513.3467,         25 
     2367,     513.5654,         21 
     2368,     513.7841,         26 
     2369,     514.0029,         18 
     2370,     514.2216,         25 
     2371,     514.4403,         22 
     2372,     514.6590,         18 
     2373,     514.8777,         34 
     2374,     515.0964,         18 
     2375,     515.3152,         18 
     2376,     515.5339,         29 
     2377,     515.7526,         15 
     2378,     515.9713,         18 
     2379,     516.1900,         16 
     2380,     516.4087,         20 
     2381,     516.6275,         16 
     2382,     516.8462,         26 
     2383,     517.0649,         19 
     2384,     517.2836,         25 
     2385,     517.5023,         16 
     2386,     517.7210,         21 
     2387,     517.9397,         28 
     2388,     518.1585,         19 
     2389,     518.3772,         24 
     2390,     518.5959,         16 
     2391,     518.8146,         21 
     2392,     519.0333,         28 
     2393,     519.2520,         19 
     2394,     519.4708,         26 
     2395,     519.6895,         24 
     2396,     519.9082,         23 
     2397,     520.1269,         19 
     2398,     520.3456,         23 
     2399,     520.5643,         14 
     2400,     520.7831,         27 
     2401,     521.0018,         25 
     2402,     521.2205,         22 
     2403,     521.4392,         18 
     2404,     521.6579,         27 
     2405,     521.8766,         21 
     2406,     522.0953,         22 
     2407,     522.3141,         23 
     2408,     522.5328,         20 
     2409,     522.7515,         15 
     2410,     522.9702,         18 
     2411,     523.1889,         21 
     2412,     523.4076,         12 
     2413,     523.6264,         11 
     2414,     523.8451,         20 
     2415,     524.0638,         18 
     2416,     524.2825,         17 
     2417,     524.5012,         10 
     2418,     524.7199,         19 
     2419,     524.9387,         24 
     2420,     525.1574,         24 
     2421,     525.3761,         15 
     2422,     525.5948,          9 
     2423,     525.8135,         23 
     2424,     526.0322,         17 
     2425,     526.2510,         18 
     2426,     526.4697,         20 
     2427,     526.6884,         29 
     2428,     526.9071,         19 
     2429,     527.1258,         27 
     2430,     527.3445,         15 
     2431,     527.5632,         13 
     2432,     527.7820,         22 
     2433,     528.0007,         18 
     2434,     528.2194,         15 
     2435,     528.4381,         26 
     2436,     528.6568,         18 
     2437,     528.8755,         26 
     2438,     529.0943,         26 
     2439,     529.3130,         14 
     2440,     529.5317,         20 
     2441,     529.7504,         12 
     2442,     529.9691,         17 
     2443,     530.1878,         18 
     2444,     530.4066,         12 
     2445,     530.6253,          9 
     2446,     530.8440,         18 
     2447,     531.0627,         26 
     2448,     531.2814,         23 
     2449,     531.5001,         16 
     2450,     531.7188,         23 
     2451,     531.9376,         18 
     2452,     532.1563,         19 
     2453,     532.3750,         19 
     2454,     532.5937,         23 
     2455,     532.8124,         15 
     2456,     533.0311,         18 
     2457,     533.2499,         13 
     2458,     533.4686,         19 
     2459,     533.6873,         18 
     2460,     533.9060,         16 
     2461,     534.1247,         16 
     2462,     534.3434,         23 
     2463,     534.5622,         22 
     2464,     534.7809,         18 
     2465,     534.9996,         12 
     2466,     535.2183,         15 
     2467,     535.4370,         17 
     2468,     535.6557,         16 
     2469,     535.8744,         14 
     2470,     536.0932,         11 
     2471,     536.3119,         20 
     2472,     536.5306,         21 
     2473,     536.7493,         17 
     2474,     536.9680,         10 
     2475,     537.1867,         11 
     2476,     537.4055,         14 
     2477,     537.6242,         11 
     2478,     537.8429,         17 
     2479,     538.0616,         21 
     2480,     538.2803,         22 
     2481,     538.4990,         13 
     2482,     538.7178,         12 
     2483,     538.9365,         12 
     2484,     539.1552,         12 
     2485,     539.3739,         21 
     2486,     539.5926,         16 
     2487,     539.8113,         16 
     2488,     540.0300,         12 
     2489,     540.2488,         20 
     2490,     540.4675,         22 
     2491,     540.6862,         18 
     2492,     540.9049,         14 
     2493,     541.1236,         16 
     2494,     541.3423,         16 
     2495,     541.5611,         18 
     2496,     541.7798,         16 
     2497,     541.9985,         20 
     2498,     542.2172,         16 
     2499,     542.4359,          9 
     2500,     542.6546,         23 
     2501,     542.8734,         13 
     2502,     543.0921,         14 
     2503,     543.3108,         18 
     2504,     543.5295,         14 
     2505,     543.7482,         19 
     2506,     543.9669,         15 
     2507,     544.1856,         13 
     2508,     544.4044,         17 
     2509,     544.6231,         16 
     2510,     544.8418,         19 
     2511,     545.0605,         19 
     2512,     545.2792,         18 
     2513,     545.4979,         12 
     2514,     545.7167,         18 
     2515,     545.9354,          7 
     2516,     546.1541,          7 
     2517,     546.3728,         12 
     2518,     546.5915,         27 
     2519,     546.8102,          9 
     2520,     547.0290,         14 
     2521,     547.2477,         11 
     2522,     547.4664,         15 
     2523,     547.6851,         18 
     2524,     547.9038,         15 
     2525,     548.1225,         17 
     2526,     548.3412,         13 
     2527,     548.5600,         14 
     2528,     548.7787,         14 
     2529,     548.9974,         10 
     2530,     549.2161,         14 
     2531,     549.4348,         10 
     2532,     549.6535,         12 
     2533,     549.8723,          8 
     2534,     550.0910,          9 
     2535,     550.3097,         11 
     2536,     550.5284,         10 
     2537,     550.7471,         11 
     2538,     550.9658,          8 
     2539,     551.1846,         10 
     2540,     551.4033,         13 
     2541,     551.6220,         14 
     2542,     551.8407,         14 
     2543,     552.0594,         19 
     2544,     552.2781,         14 
     2545,     552.4968,         17 
     2546,     552.7156,         14 
     2547,     552.9343,         17 
     2548,     553.1530,         19 
     2549,     553.3717,         12 
     2550,     553.5904,         13 
     2551,     553.8091,         22 
     2552,     554.0279,         15 
     2553,     554.2466,         16 
     2554,     554.4653,          9 
     2555,     554.6840,         10 
     2556,     554.9027,         17 
     2557,     555.1214,         18 
     2558,     555.3402,         14 
     2559,     555.5589,          6 
     2560,     555.7776,         14 
     2561,     555.9963,         13 
     2562,     556.2150,         15 
     2563,     556.4337,          8 
     2564,     556.6524,         10 
     2565,     556.8712,         12 
     2566,     557.0899,         15 
     2567,     557.3086,          8 
     2568,     557.5273,         12 
     2569,     557.7460,         12 
     2570,     557.9647,         15 
     2571,     558.1835,         12 
     2572,     558.4022,         10 
     2573,     558.6209,         10 
     2574,     558.8396,         16 
     2575,     559.0583,          9 
     2576,     559.2770,         11 
     2577,     559.4958,         15 
     2578,     559.7145,         13 
     2579,     559.9332,         13 
     2580,     560.1519,         10 
     2581,     560.3706,          9 
     2582,     560.5893,          6 
     2583,     560.8080,         14 
     2584,     561.0268,          8 
     2585,     561.2455,         12 
     2586,     561.4642,          8 
     2587,     561.6829,         12 
     2588,     561.9016,         16 
     2589,     562.1203,         17 
     2590,     562.3391,          9 
     2591,     562.5578,         14 
     2592,     562.7765,         11 
     2593,     562.9952,         12 
     2594,     563.2139,         11 
     2595,     563.4326,         19 
     2596,     563.6514,         10 
     2597,     563.8701,          8 
     2598,     564.0888,          4 
     2599,     564.3075,         11 
     2600,     564.5262,          8 
     2601,     564.7449,         15 
     2602,     564.9636,         17 
     2603,     565.1824,          8 
     2604,     565.4011,          7 
     2605,     565.6198,         11 
     2606,     565.8385,          8 
     2607,     566.0572,         13 
     2608,     566.2759,         17 
     2609,     566.4947,         10 
     2610,     566.7134,         12 
     2611,     566.9321,          9 
     2612,     567.1508,         10 
     2613,     567.3695,         13 
     2614,     567.5882,         16 
     2615,     567.8070,         20 
     2616,     568.0257,         16 
     2617,     568.2444,         10 
     2618,     568.4631,         13 
     2619,     568.6818,         12 
     2620,     568.9005,          8 
     2621,     569.1193,         13 
     2622,     569.3380,         18 
     2623,     569.5567,         10 
     2624,     569.7754,          5 
     2625,     569.9941,          9 
     2626,     570.2128,         14 
     2627,     570.4315,         10 
     2628,     570.6503,         12 
     2629,     570.8690,         10 
     2630,     571.0877,          9 
     2631,     571.3064,         18 
     2632,     571.5251,         13 
     2633,     571.7438,         10 
     2634,     571.9626,         13 
     2635,     572.1813,          9 
     2636,     572.4000,          6 
     2637,     572.6187,         10 
     2638,     572.8374,          5 
     2639,     573.0561,          9 
     2640,     573.2749,          7 
     2641,     573.4936,         10 
     2642,     573.7123,          3 
     2643,     573.9310,         17 
     2644,     574.1497,         13 
     2645,     574.3684,          9 
     2646,     574.5871,         13 
     2647,     574.8059,         10 
     2648,     575.0246,         11 
     2649,     575.2433,         12 
     2650,     575.4620,          6 
     2651,     575.6807,         12 
     2652,     575.8994,          8 
     2653,     576.1182,         16 
     2654,     576.3369,          8 
     2655,     576.5556,          9 
     2656,     576.7743,         13 
     2657,     576.9930,         11 
     2658,     577.2117,         12 
     2659,     577.4305,         14 
     2660,     577.6492,         11 
     2661,     577.8679,         20 
     2662,     578.0866,         21 
     2663,     578.3053,         20 
     2664,     578.5240,         18 
     2665,     578.7427,          9 
     2666,     578.9615,         10 
     2667,     579.1802,         15 
     2668,     579.3989,         15 
     2669,     579.6176,         12 
     2670,     579.8363,         12 
     2671,     580.0550,          9 
     2672,     580.2738,          9 
     2673,     580.4925,         10 
     2674,     580.7112,         13 
     2675,     580.9299,         10 
     2676,     581.1486,         10 
     2677,     581.3673,         19 
     2678,     581.5861,         15 
     2679,     581.8048,         13 
     2680,     582.0235,          9 
     2681,     582.2422,         13 
     2682,     582.4609,         10 
     2683,     582.6796,          9 
     2684,     582.8983,          6 
     2685,     583.1171,          8 
     2686,     583.3358,          9 
     2687,     583.5545,          7 
     2688,     583.7732,         10 
     2689,     583.9919,          7 
     2690,     584.2106,          7 
     2691,     584.4294,         11 
     2692,     584.6481,          7 
     2693,     584.8668,          7 
     2694,     585.0855,          9 
     2695,     585.3042,         13 
     2696,     585.5229,         11 
     2697,     585.7417,          7 
     2698,     585.9604,         14 
     2699,     586.1791,         10 
     2700,     586.3978,          8 
     2701,     586.6165,          7 
     2702,     586.8352,         10 
     2703,     587.0539,         12 
     2704,     587.2727,          9 
     2705,     587.4914,         10 
     2706,     587.7101,          9 
     2707,     587.9288,         10 
     2708,     588.1475,         10 
     2709,     588.3662,          7 
     2710,     588.5850,          8 
     2711,     588.8037,         10 
     2712,     589.0224,         16 
     2713,     589.2411,          9 
     2714,     589.4598,         12 
     2715,     589.6785,          7 
     2716,     589.8973,         14 
     2717,     590.1160,         10 
     2718,     590.3347,          9 
     2719,     590.5534,         11 
     2720,     590.7721,          9 
     2721,     590.9908,          6 
     2722,     591.2095,          7 
     2723,     591.4283,          7 
     2724,     591.6470,         11 
     2725,     591.8657,         14 
     2726,     592.0844,          8 
     2727,     592.3031,          5 
     2728,     592.5218,         15 
     2729,     592.7406,          8 
     2730,     592.9593,          6 
     2731,     593.1780,          5 
     2732,     593.3967,          7 
     2733,     593.6154,         13 
     2734,     593.8341,         14 
     2735,     594.0529,         13 
     2736,     594.2716,          7 
     2737,     594.4903,          7 
     2738,     594.7090,          9 
     2739,     594.9277,          9 
     2740,     595.1464,         12 
     2741,     595.3651,          5 
     2742,     595.5839,         17 
     2743,     595.8026,         13 
     2744,     596.0213,          9 
     2745,     596.2400,          8 
     2746,     596.4587,         10 
     2747,     596.6774,         12 
     2748,     596.8962,          4 
     2749,     597.1149,         12 
     2750,     597.3336,          5 
     2751,     597.5523,         12 
     2752,     597.7710,         14 
     2753,     597.9897,          7 
     2754,     598.2085,         14 
     2755,     598.4272,         12 
     2756,     598.6459,         10 
     2757,     598.8646,         14 
     2758,     599.0833,         12 
     2759,     599.3020,          4 
     2760,     599.5207,          7 
     2761,     599.7395,          8 
     2762,     599.9582,         13 
     2763,     600.1769,         12 
     2764,     600.3956,         10 
     2765,     600.6143,         10 
     2766,     600.8330,         12 
     2767,     601.0518,          8 
     2768,     601.2705,          8 
     2769,     601.4892,         22 
     2770,     601.7079,         12 
     2771,     601.9266,         13 
     2772,     602.1453,          9 
     2773,     602.3641,         13 
     2774,     602.5828,         12 
     2775,     602.8015,         18 
     2776,     603.0202,          9 
     2777,     603.2389,          6 
     2778,     603.4576,         13 
     2779,     603.6763,          9 
     2780,     603.8951,         12 
     2781,     604.1138,         11 
     2782,     604.3325,         22 
     2783,     604.5512,         18 
     2784,     604.7699,         15 
     2785,     604.9886,         19 
     2786,     605.2074,         22 
     2787,     605.4261,         19 
     2788,     605.6448,         10 
     2789,     605.8635,         13 
     2790,     606.0822,         16 
     2791,     606.3009,         12 
     2792,     606.5197,         10 
     2793,     606.7384,         13 
     2794,     606.9571,         11 
     2795,     607.1758,         11 
     2796,     607.3945,          8 
     2797,     607.6132,         15 
     2798,     607.8319,         10 
     2799,     608.0507,          7 
     2800,     608.2694,         10 
     2801,     608.4881,         10 
     2802,     608.7068,          8 
     2803,     608.9255,          3 
     2804,     609.1442,          9 
     2805,     609.3630,          9 
     2806,     609.5817,         17 
     2807,     609.8004,         13 
     2808,     610.0191,          8 
     2809,     610.2378,         10 
     2810,     610.4565,          6 
     2811,     610.6753,         14 
     2812,     610.8940,          8 
     2813,     611.1127,         15 
     2814,     611.3314,         12 
     2815,     611.5501,         10 
     2816,     611.7688,         12 
     2817,     611.9876,          9 
     2818,     612.2063,          4 
     2819,     612.4250,         14 
     2820,     612.6437,          6 
     2821,     612.8624,          4 
     2822,     613.0811,         10 
     2823,     613.2998,          7 
     2824,     613.5186,         10 
     2825,     613.7373,         11 
     2826,     613.9560,          7 
     2827,     614.1747,         10 
     2828,     614.3934,         13 
     2829,     614.6121,         12 
     2830,     614.8309,         12 
     2831,     615.0496,         11 
     2832,     615.2683,          8 
     2833,     615.4870,         10 
     2834,     615.7057,          7 
     2835,     615.9244,         11 
     2836,     616.1432,          5 
     2837,     616.3619,          9 
     2838,     616.5806,         14 
     2839,     616.7993,         10 
     2840,     617.0180,          5 
     2841,     617.2367,          7 
     2842,     617.4554,          7 
     2843,     617.6742,          9 
     2844,     617.8929,          8 
     2845,     618.1116,          7 
     2846,     618.3303,         12 
     2847,     618.5490,         10 
     2848,     618.7677,          9 
     2849,     618.9865,         12 
     2850,     619.2052,         12 
     2851,     619.4239,          6 
     2852,     619.6426,         10 
     2853,     619.8613,         11 
     2854,     620.0800,          9 
     2855,     620.2988,          6 
     2856,     620.5175,         13 
     2857,     620.7362,         16 
     2858,     620.9549,         14 
     2859,     621.1736,          7 
     2860,     621.3923,         11 
     2861,     621.6110,         13 
     2862,     621.8298,          8 
     2863,     622.0485,         13 
     2864,     622.2672,         11 
     2865,     622.4859,          8 
     2866,     622.7046,         12 
     2867,     622.9233,         10 
     2868,     623.1421,         17 
     2869,     623.3608,          8 
     2870,     623.5795,         11 
     2871,     623.7982,         10 
     2872,     624.0169,          7 
     2873,     624.2356,         11 
     2874,     624.4544,         11 
     2875,     624.6731,         13 
     2876,     624.8918,          7 
     2877,     625.1105,         12 
     2878,     625.3292,         14 
     2879,     625.5479,          7 
     2880,     625.7666,          8 
     2881,     625.9854,          5 
     2882,     626.2041,          8 
     2883,     626.4228,          7 
     2884,     626.6415,         16 
     2885,     626.8602,         12 
     2886,     627.0789,          8 
     2887,     627.2977,         13 
     2888,     627.5164,         11 
     2889,     627.7351,          5 
     2890,     627.9538,          5 
     2891,     628.1725,          9 
     2892,     628.3912,          8 
     2893,     628.6100,         10 
     2894,     628.8287,         12 
     2895,     629.0474,          8 
     2896,     629.2661,         14 
     2897,     629.4848,         13 
     2898,     629.7035,          8 
     2899,     629.9222,         11 
     2900,     630.1410,         10 
     2901,     630.3597,         10 
     2902,     630.5784,          9 
     2903,     630.7971,          9 
     2904,     631.0158,         10 
     2905,     631.2345,          5 
     2906,     631.4533,         13 
     2907,     631.6720,          8 
     2908,     631.8907,          3 
     2909,     632.1094,         11 
     2910,     632.3281,          7 
     2911,     632.5468,         12 
     2912,     632.7656,          9 
     2913,     632.9843,          3 
     2914,     633.2030,          5 
     2915,     633.4217,          9 
     2916,     633.6404,         12 
     2917,     633.8591,          9 
     2918,     634.0778,          8 
     2919,     634.2966,          6 
     2920,     634.5153,         14 
     2921,     634.7340,         14 
     2922,     634.9527,          5 
     2923,     635.1714,         12 
     2924,     635.3901,          6 
     2925,     635.6089,          9 
     2926,     635.8276,          7 
     2927,     636.0463,          7 
     2928,     636.2650,         10 
     2929,     636.4837,         10 
     2930,     636.7024,          8 
     2931,     636.9212,         10 
     2932,     637.1399,          7 
     2933,     637.3586,          9 
     2934,     637.5773,          9 
     2935,     637.7960,          6 
     2936,     638.0147,          3 
     2937,     638.2334,          5 
     2938,     638.4522,         12 
     2939,     638.6709,         17 
     2940,     638.8896,          7 
     2941,     639.1083,          9 
     2942,     639.3270,          8 
     2943,     639.5457,          7 
     2944,     639.7645,          9 
     2945,     639.9832,          9 
     2946,     640.2019,          9 
     2947,     640.4206,          5 
     2948,     640.6393,          9 
     2949,     640.8580,         12 
     2950,     641.0768,          6 
     2951,     641.2955,          7 
     2952,     641.5142,         12 
     2953,     641.7329,          7 
     2954,     641.9516,         10 
     2955,     642.1703,          7 
     2956,     642.3890,         12 
     2957,     642.6078,          7 
     2958,     642.8265,         12 
     2959,     643.0452,         11 
     2960,     643.2639,          9 
     2961,     643.4826,          9 
     2962,     643.7013,          6 
     2963,     643.9201,         11 
     2964,     644.1388,         10 
     2965,     644.3575,         11 
     2966,     644.5762,         11 
     2967,     644.7949,         12 
     2968,     645.0136,         18 
     2969,     645.2324,          7 
     2970,     645.4511,          9 
     2971,     645.6698,          9 
     2972,     645.8885,          8 
     2973,     646.1072,         14 
     2974,     646.3259,          8 
     2975,     646.5446,         17 
     2976,     646.7634,          7 
     2977,     646.9821,          9 
     2978,     647.2008,          9 
     2979,     647.4195,         17 
     2980,     647.6382,         16 
     2981,     647.8569,          8 
     2982,     648.0757,          8 
     2983,     648.2944,          8 
     2984,     648.5131,         11 
     2985,     648.7318,         18 
     2986,     648.9505,          7 
     2987,     649.1692,          9 
     2988,     649.3880,         12 
     2989,     649.6067,         14 
     2990,     649.8254,          8 
     2991,     650.0441,         10 
     2992,     650.2628,          5 
     2993,     650.4815,         15 
     2994,     650.7002,          9 
     2995,     650.9190,          9 
     2996,     651.1377,         17 
     2997,     651.3564,         10 
     2998,     651.5751,          9 
     2999,     651.7938,          8 
     3000,     652.0125,         13 
     3001,     652.2313,         10 
     3002,     652.4500,          9 
     3003,     652.6687,         13 
     3004,     652.8874,         11 
     3005,     653.1061,         10 
     3006,     653.3248,         20 
     3007,     653.5436,         12 
     3008,     653.7623,          8 
     3009,     653.9810,          6 
     3010,     654.1997,         10 
     3011,     654.4184,         10 
     3012,     654.6371,         13 
     3013,     654.8559,         16 
     3014,     655.0746,         33 
     3015,     655.2933,         44 
     3016,     655.5120,         98 
     3017,     655.7307,        176 
     3018,     655.9494,        350 
     3019,     656.1681,        613 
     3020,     656.3869,        924 
     3021,     656.6056,       1370 
     3022,     656.8243,       1795 
     3023,     657.0430,       2189 
     3024,     657.2617,       2366 
     3025,     657.4804,       2435 
     3026,     657.6992,       2314 
     3027,     657.9179,       1897 
     3028,     658.1366,       1483 
     3029,     658.3553,       1025 
     3030,     658.5740,        674 
     3031,     658.7927,        378 
     3032,     659.0115,        229 
     3033,     659.2302,        104 
     3034,     659.4489,         48 
     3035,     659.6676,         18 
     3036,     659.8863,         15 
     3037,     660.1050,          4 
     3038,     660.3237,          4 
     3039,     660.5425,          9 
     3040,     660.7612,          8 
     3041,     660.9799,          6 
     3042,     661.1986,          4 
     3043,     661.4173,          7 
     3044,     661.6360,          7 
     3045,     661.8548,          3 
     3046,     662.0735,         12 
     3047,     662.2922,          9 
     3048,     662.5109,          8 
     3049,     662.7296,         12 
     3050,     662.9483,          6 
     3051,     663.1671,          3 
     3052,     663.3858,         10 
     3053,     663.6045,          5 
     3054,     663.8232,          6 
     3055,     664.0419,          7 
     3056,     664.2606,          6 
     3057,     664.4793,          9 
     3058,     664.6981,          4 
     3059,     664.9168,          5 
     3060,     665.1355,          9 
     3061,     665.3542,          8 
     3062,     665.5729,          4 
     3063,     665.7916,          4 
     3064,     666.0104,          6 
     3065,     666.2291,          2 
     3066,     666.4478,          7 
     3067,     666.6665,          9 
     3068,     666.8852,          4 
     3069,     667.1039,          7 
     3070,     667.3227,          9 
     3071,     667.5414,          3 
     3072,     667.7601,          6 
     3073,     667.9788,         11 
     3074,     668.1975,          2 
     3075,     668.4162,          9 
     3076,     668.6349,          5 
     3077,     668.8537,          3 
     3078,     669.0724,          5 
     3079,     669.2911,          7 
     3080,     669.5098,          1 
     3081,     669.7285,          7 
     3082,     669.9472,          2 
     3083,     670.1660,          6 
     3084,     670.3847,          5 
     3085,     670.6034,          3 
     3086,     670.8221,          8 
     3087,     671.0408,          5 
     3088,     671.2595,          9 
     3089,     671.4783,          7 
     3090,     671.6970,          2 
     3091,     671.9157,          5 
     3092,     672.1344,          2 
     3093,     672.3531,          4 
     3094,     672.5718,          6 
     3095,     672.7905,          4 
     3096,     673.0093,          3 
     3097,     673.2280,          5 
     3098,     673.4467,          4 
     3099,     673.6654,          6 
     3100,     673.8841,          9 
     3101,     674.1028,          8 
     3102,     674.3216,          7 
     3103,     674.5403,          8 
     3104,     674.7590,          9 
     3105,     674.9777,          7 
     3106,     675.1964,          8 
     3107,     675.4151,          5 
     3108,     675.6339,          7 
     3109,     675.8526,          8 
     3110,     676.0713,          8 
     3111,     676.2900,          3 
     3112,     676.5087,         11 
     3113,     676.7274,          7 
     3114,     676.9461,          8 
     3115,     677.1649,         10 
     3116,     677.3836,          3 
     3117,     677.6023,          1 
     3118,     677.8210,          4 
     3119,     678.0397,          7 
     3120,     678.2584,          7 
     3121,     678.4772,          5 
     3122,     678.6959,          6 
     3123,     678.9146,          5 
     3124,     679.1333,          9 
     3125,     679.3520,          8 
     3126,     679.5707,          4 
     3127,     679.7895,          5 
     3128,     680.0082,          7 
     3129,     680.2269,          5 
     3130,     680.4456,         13 
     3131,     680.6643,          9 
     3132,     680.8830,         10 
     3133,     681.1017,          7 
     3134,     681.3205,          7 
     3135,     681.5392,          7 
     3136,     681.7579,         11 
     3137,     681.9766,          5 
     3138,     682.1953,         11 
     3139,     682.4140,          4 
     3140,     682.6328,          9 
     3141,     682.8515,         11 
     3142,     683.0702,         11 
     3143,     683.2889,          7 
     3144,     683.5076,          5 
     3145,     683.7263,          5 
     3146,     683.9451,         11 
     3147,     684.1638,          8 
     3148,     684.3825,          7 
     3149,     684.6012,          5 
     3150,     684.8199,          4 
     3151,     685.0386,          7 
     3152,     685.2573,          1 
     3153,     685.4761,          5 
     3154,     685.6948,          7 
     3155,     685.9135,          3 
     3156,     686.1322,          7 
     3157,     686.3509,          5 
     3158,     686.5696,          8 
     3159,     686.7884,          3 
     3160,     687.0071,          5 
     3161,     687.2258,          5 
     3162,     687.4445,          9 
     3163,     687.6632,          7 
     3164,     687.8819,         10 
     3165,     688.1007,          6 
     3166,     688.3194,          7 
     3167,     688.5381,         10 
     3168,     688.7568,          2 
     3169,     688.9755,         10 
     3170,     689.1942,         12 
     3171,     689.4129,          8 
     3172,     689.6317,          2 
     3173,     689.8504,          3 
     3174,     690.0691,         10 
     3175,     690.2878,          7 
     3176,     690.5065,          2 
     3177,     690.7252,          5 
     3178,     690.9440,          5 
     3179,     691.1627,          7 
     3180,     691.3814,          2 
     3181,     691.6001,          8 
     3182,     691.8188,          4 
     3183,     692.0375,          8 
     3184,     692.2563,          6 
     3185,     692.4750,          4 
     3186,     692.6937,          5 
     3187,     692.9124,          2 
     3188,     693.1311,          4 
     3189,     693.3498,          4 
     3190,     693.5686,          7 
     3191,     693.7873,          6 
     3192,     694.0060,          3 
     3193,     694.2247,          6 
     3194,     694.4434,          3 
     3195,     694.6621,          2 
     3196,     694.8808,          5 
     3197,     695.0996,          7 
     3198,     695.3183,         10 
     3199,     695.5370,          4 
     3200,     695.7557,          3 
     3201,     695.9744,          7 
     3202,     696.1931,          9 
     3203,     696.4119,          5 
     3204,     696.6306,          5 
     3205,     696.8493,          6 
     3206,     697.0680,          6 
     3207,     697.2867,         11 
     3208,     697.5054,          6 
     3209,     697.7242,          4 
     3210,     697.9429,          4 
     3211,     698.1616,          4 
     3212,     698.3803,          8 
     3213,     698.5990,          5 
     3214,     698.8177,          4 
     3215,     699.0364,          8 
     3216,     699.2552,          3 
     3217,     699.4739,          6 
     3218,     699.6926,          4 
     3219,     699.9113,          4 
     3220,     700.1300,          6 
     3221,     700.3487,          8 
     3222,     700.5675,          3 
     3223,     700.7862,          4 
     3224,     701.0049,          5 
     3225,     701.2236,         10 
     3226,     701.4423,          4 
     3227,     701.6610,         10 
