Channel,Energy,Counts
    1946,     421.4861,         10
    1947,     421.7048,          7
    1948,     421.9235,          6
    1949,     422.1422,          4
    1950,     422.3609,          4
    1951,     422.5797,          7
    1952,     422.7984,          6
    1953,     423.0171,          8
    1954,     423.2358,          8
    1955,     423.4545,          6
    1956,     423.6732,          5
    1957,     423.8919,          5
    1958,     424.1107,          4
    1959,     424.3294,          5
    1960,     424.5481,         12
    1961,     424.7668,          8
    1962,     424.9855,          5
    1963,     425.2042,         10
    1964,     425.4230,          5
    1965,     425.6417,         10
    1966,     425.8604,          7
    1967,     426.0791,          3
    1968,     426.2978,          7
    1969,     426.5165,          9
    1970,     426.7353,          6
    1971,     426.9540,          7
    1972,     427.1727,          9
    1973,     427.3914,          0
    1974,     427.6101,          2
    1975,     427.8288,          5
    1976,     428.0475,          9
    1977,     428.2663,          8
    1978,     428.4850,          9
    1979,     428.7037,          8
    1980,     428.9224,          5
    1981,     429.1411,          4
    1982,     429.3598,          5
    1983,     429.5786,         11
    1984,     429.7973,         10
    1985,     430.0160,          2
    1986,     430.2347,         10
    1987,     430.4534,         10
    1988,     430.6721,          6
    1989,     430.8909,          5
    1990,     431.1096,          4
    1991,     431.3283,          5
    1992,     431.5470,          9
    1993,     431.7657,          9
    1994,     431.9844,          6
    1995,     432.2031,          8
    1996,     432.4219,          4
    1997,     432.6406,          8
    1998,     432.8593,          6
    1999,     433.0780,          9
    2000,     433.2967,          5
    2001,     433.5154,          7
    2002,     433.7342,          7
    2003,     433.9529,          3
    2004,     434.1716,          5
    2005,     434.3903,          7
    2006,     434.6090,          8
    2007,     434.8277,          2
    2008,     435.0465,          6
    2009,     435.2652,          9
    2010,     435.4839,          8
    2011,     435.7026,          7
    2012,     435.9213,          3
    2013,     436.1400,          8
    2014,     436.3587,          4
    2015,     436.5775,          3
    2016,     436.7962,          5
    2017,     437.0149,          3
    2018,     437.2336,          6
    2019,     437.4523,          3
    2020,     437.6710,          6
    2021,     437.8898,          3
    2022,     438.1085,         10
    2023,     438.3272,          7
    2024,     438.5459,          5
    2025,     438.7646,          7
    2026,     438.9833,          4
    2027,     439.2021,          9
    2028,     439.4208,          8
    2029,     439.6395,          4
    2030,     439.8582,          7
    2031,     440.0769,          4
    2032,     440.2956,          6
    2033,     440.5144,         14
    2034,     440.7331,          7
    2035,     440.9518,          8
    2036,     441.1705,          7
    2037,     441.3892,          4
    2038,     441.6079,          9
    2039,     441.8266,         10
    2040,     442.0454,          3
    2041,     442.2641,          1
    2042,     442.4828,          9
    2043,     442.7015,          7
    2044,     442.9202,          7
    2045,     443.1389,          9
    2046,     443.3577,         10
    2047,     443.5764,          5
    2048,     443.7951,          5
    2049,     444.0138,          6
    2050,     444.2325,          7
    2051,     444.4512,          5
    2052,     444.6700,          6
    2053,     444.8887,          9
    2054,     445.1074,          9
    2055,     445.3261,          6
    2056,     445.5448,         13
    2057,     445.7635,          8
    2058,     445.9822,          5
    2059,     446.2010,          3
    2060,     446.4197,          3
    2061,     446.6384,          7
    2062,     446.8571,          7
    2063,     447.0758,          6
    2064,     447.2945,          5
    2065,     447.5133,          4
    2066,     447.7320,          4
    2067,     447.9507,          9
    2068,     448.1694,          7
    2069,     448.3881,          5
    2070,     448.6068,          8
    2071,     448.8256,          4
    2072,     449.0443,          7
    2073,     449.2630,          6
    2074,     449.4817,          8
    2075,     449.7004,         10
    2076,     449.9191,          7
    2077,     450.1378,          5
    2078,     450.3566,          6
    2079,     450.5753,         10
    2080,     450.7940,          3
    2081,     451.0127,          7
    2082,     451.2314,         10
    2083,     451.4501,         10
    2084,     451.6689,          6
    2085,     451.8876,          7
    2086,     452.1063,          6
    2087,     452.3250,          3
    2088,     452.5437,          8
    2089,     452.7624,          0
    2090,     452.9812,          7
    2091,     453.1999,          1
    2092,     453.4186,          9
    2093,     453.6373,          7
    2094,     453.8560,          7
    2095,     454.0747,          6
    2096,     454.2934,          9
    2097,     454.5122,          8
    2098,     454.7309,          2
    2099,     454.9496,         10
    2100,     455.1683,          4
    2101,     455.3870,         10
    2102,     455.6057,         12
    2103,     455.8245,          6
    2104,     456.0432,          3
    2105,     456.2619,          8
    2106,     456.4806,          7
    2107,     456.6993,          7
    2108,     456.9180,          7
    2109,     457.1368,          4
    2110,     457.3555,          7
    2111,     457.5742,          6
    2112,     457.7929,          6
    2113,     458.0116,         10
    2114,     458.2303,         11
    2115,     458.4490,          5
    2116,     458.6678,          3
    2117,     458.8865,          6
    2118,     459.1052,          5
    2119,     459.3239,          8
    2120,     459.5426,          7
    2121,     459.7613,          4
    2122,     459.9801,         10
    2123,     460.1988,          8
    2124,     460.4175,          5
    2125,     460.6362,          2
    2126,     460.8549,          3
    2127,     461.0736,          3
    2128,     461.2924,          7
    2129,     461.5111,          8
    2130,     461.7298,          3
    2131,     461.9485,         10
    2132,     462.1672,         10
    2133,     462.3859,         10
    2134,     462.6046,          7
    2135,     462.8234,          8
    2136,     463.0421,          6
    2137,     463.2608,          3
    2138,     463.4795,          5
    2139,     463.6982,          2
    2140,     463.9169,          7
    2141,     464.1357,          3
    2142,     464.3544,          6
    2143,     464.5731,          9
    2144,     464.7918,          5
    2145,     465.0105,          4
    2146,     465.2292,          4
    2147,     465.4480,          4
    2148,     465.6667,          6
    2149,     465.8854,          5
    2150,     466.1041,          6
    2151,     466.3228,          7
    2152,     466.5415,         10
    2153,     466.7602,          7
    2154,     466.9790,          5
    2155,     467.1977,          6
    2156,     467.4164,          6
    2157,     467.6351,          5
    2158,     467.8538,          6
    2159,     468.0725,         10
    2160,     468.2913,          7
    2161,     468.5100,          6
    2162,     468.7287,          8
    2163,     468.9474,          6
    2164,     469.1661,          6
    2165,     469.3848,          9
    2166,     469.6036,          7
    2167,     469.8223,          8
    2168,     470.0410,          3
    2169,     470.2597,          4
    2170,     470.4784,          4
    2171,     470.6971,          5
    2172,     470.9158,          6
    2173,     471.1346,          6
    2174,     471.3533,          6
    2175,     471.5720,          5
    2176,     471.7907,          8
    2177,     472.0094,          7
    2178,     472.2281,          4
    2179,     472.4469,          6
    2180,     472.6656,          5
    2181,     472.8843,          7
    2182,     473.1030,         10
    2183,     473.3217,          4
    2184,     473.5404,          5
    2185,     473.7592,         15
    2186,     473.9779,          4
    2187,     474.1966,          6
    2188,     474.4153,          3
    2189,     474.6340,          7
    2190,     474.8527,          3
    2191,     475.0714,          4
    2192,     475.2902,          7
    2193,     475.5089,          8
    2194,     475.7276,          9
    2195,     475.9463,          9
    2196,     476.1650,          3
    2197,     476.3837,          2
    2198,     476.6025,          1
    2199,     476.8212,          5
    2200,     477.0399,          6
    2201,     477.2586,          4
    2202,     477.4773,          8
    2203,     477.6960,          5
    2204,     477.9148,          8
    2205,     478.1335,          3
    2206,     478.3522,          5
    2207,     478.5709,          6
    2208,     478.7896,          4
    2209,     479.0083,          8
    2210,     479.2270,         10
    2211,     479.4458,          8
    2212,     479.6645,          6
    2213,     479.8832,          5
    2214,     480.1019,          7
    2215,     480.3206,          3
    2216,     480.5393,          4
    2217,     480.7581,          8
    2218,     480.9768,          6
    2219,     481.1955,         10
    2220,     481.4142,          4
    2221,     481.6329,          4
    2222,     481.8516,          5
    2223,     482.0704,          5
    2224,     482.2891,          8
    2225,     482.5078,          3
    2226,     482.7265,          5
    2227,     482.9452,          6
    2228,     483.1639,          7
    2229,     483.3827,          4
    2230,     483.6014,          4
    2231,     483.8201,         12
    2232,     484.0388,          4
    2233,     484.2575,          5
    2234,     484.4762,         11
    2235,     484.6949,          5
    2236,     484.9137,          9
    2237,     485.1324,         10
    2238,     485.3511,          4
    2239,     485.5698,          9
    2240,     485.7885,          4
    2241,     486.0072,          8
    2242,     486.2260,          3
    2243,     486.4447,          9
    2244,     486.6634,          5
    2245,     486.8821,          7
    2246,     487.1008,          9
    2247,     487.3195,          6
    2248,     487.5383,          4
    2249,     487.7570,         10
    2250,     487.9757,          7
    2251,     488.1944,          7
    2252,     488.4131,          3
    2253,     488.6318,          3
    2254,     488.8505,          5
    2255,     489.0693,          2
    2256,     489.2880,          7
    2257,     489.5067,          4
    2258,     489.7254,          4
    2259,     489.9441,          3
    2260,     490.1628,          4
    2261,     490.3816,          2
    2262,     490.6003,          4
    2263,     490.8190,          5
    2264,     491.0377,          3
    2265,     491.2564,          6
    2266,     491.4751,          1
    2267,     491.6939,          6
    2268,     491.9126,         11
    2269,     492.1313,          3
    2270,     492.3500,          6
    2271,     492.5687,          9
    2272,     492.7874,          4
    2273,     493.0061,          3
    2274,     493.2249,          3
    2275,     493.4436,          1
    2276,     493.6623,          3
    2277,     493.8810,          2
    2278,     494.0997,          7
    2279,     494.3184,          6
    2280,     494.5372,          6
    2281,     494.7559,          8
    2282,     494.9746,          4
    2283,     495.1933,          6
    2284,     495.4120,          7
    2285,     495.6307,          4
    2286,     495.8495,          4
    2287,     496.0682,          2
    2288,     496.2869,          8
    2289,     496.5056,          2
    2290,     496.7243,          7
    2291,     496.9430,          5
    2292,     497.1617,          4
    2293,     497.3805,          3
    2294,     497.5992,          3
    2295,     497.8179,          9
    2296,     498.0366,          4
    2297,     498.2553,          8
    2298,     498.4740,         13
    2299,     498.6928,          3
    2300,     498.9115,          1
    2301,     499.1302,          9
    2302,     499.3489,          5
    2303,     499.5676,          7
    2304,     499.7863,          2
    2305,     500.0051,         11
    2306,     500.2238,          4
    2307,     500.4425,          5
    2308,     500.6612,          5
    2309,     500.8799,          9
    2310,     501.0986,          7
    2311,     501.3173,          5
    2312,     501.5361,          4
    2313,     501.7548,          7
    2314,     501.9735,          3
    2315,     502.1922,          4
    2316,     502.4109,         12
    2317,     502.6296,         12
    2318,     502.8484,          7
    2319,     503.0671,          7
    2320,     503.2858,          7
    2321,     503.5045,          9
    2322,     503.7232,         16
    2323,     503.9419,         13
    2324,     504.1607,         16
    2325,     504.3794,         15
    2326,     504.5981,         30
    2327,     504.8168,         34
    2328,     505.0355,         28
    2329,     505.2542,         24
    2330,     505.4729,         30
    2331,     505.6917,         32
    2332,     505.9104,         23
    2333,     506.1291,         25
    2334,     506.3478,         29
    2335,     506.5665,         26
    2336,     506.7852,         30
    2337,     507.0040,         33
    2338,     507.2227,         19
    2339,     507.4414,         15
    2340,     507.6601,         10
    2341,     507.8788,         12
    2342,     508.0975,          7
    2343,     508.3163,         11
    2344,     508.5350,          9
    2345,     508.7537,          5
    2346,     508.9724,          9
    2347,     509.1911,          5
    2348,     509.4098,          6
    2349,     509.6285,         13
    2350,     509.8473,          1
    2351,     510.0660,          3
    2352,     510.2847,         11
    2353,     510.5034,          3
    2354,     510.7221,          7
    2355,     510.9408,          6
    2356,     511.1596,          4
    2357,     511.3783,          6
    2358,     511.5970,          6
    2359,     511.8157,          2
    2360,     512.0344,          6
    2361,     512.2531,          5
    2362,     512.4719,          3
    2363,     512.6906,          7
    2364,     512.9093,          7
    2365,     513.1280,          7
    2366,     513.3467,          8
    2367,     513.5654,          6
    2368,     513.7841,          4
    2369,     514.0029,          4
    2370,     514.2216,          8
    2371,     514.4403,          4
    2372,     514.6590,          3
    2373,     514.8777,          5
    2374,     515.0964,          6
    2375,     515.3152,          6
    2376,     515.5339,          4
    2377,     515.7526,          5
    2378,     515.9713,          6
    2379,     516.1900,          2
    2380,     516.4087,          7
    2381,     516.6275,          6
    2382,     516.8462,          5
    2383,     517.0649,          5
    2384,     517.2836,          7
    2385,     517.5023,          8
    2386,     517.7210,          6
    2387,     517.9397,          6
    2388,     518.1585,          5
    2389,     518.3772,          7
    2390,     518.5959,          6
    2391,     518.8146,          5
    2392,     519.0333,          4
    2393,     519.2520,          4
    2394,     519.4708,          3
    2395,     519.6895,          6
    2396,     519.9082,          3
    2397,     520.1269,          7
    2398,     520.3456,          4
    2399,     520.5643,          4
    2400,     520.7831,          7
    2401,     521.0018,          3
    2402,     521.2205,          5
    2403,     521.4392,          8
    2404,     521.6579,          3
    2405,     521.8766,          2
    2406,     522.0953,          7
    2407,     522.3141,          2
    2408,     522.5328,          7
    2409,     522.7515,          3
    2410,     522.9702,          8
    2411,     523.1889,          4
    2412,     523.4076,          7
    2413,     523.6264,         10
    2414,     523.8451,          6
    2415,     524.0638,          5
    2416,     524.2825,          4
    2417,     524.5012,          5
    2418,     524.7199,          5
    2419,     524.9387,          4
    2420,     525.1574,          7
    2421,     525.3761,          2
    2422,     525.5948,          4
    2423,     525.8135,          5
    2424,     526.0322,          7
    2425,     526.2510,          2
    2426,     526.4697,          2
    2427,     526.6884,          6
    2428,     526.9071,          7
    2429,     527.1258,          4
    2430,     527.3445,          4
    2431,     527.5632,          7
    2432,     527.7820,          4
    2433,     528.0007,          3
    2434,     528.2194,          7
    2435,     528.4381,         10
    2436,     528.6568,          2
    2437,     528.8755,          7
    2438,     529.0943,          3
    2439,     529.3130,          6
    2440,     529.5317,          9
    2441,     529.7504,          4
    2442,     529.9691,          8
    2443,     530.1878,          3
    2444,     530.4066,          5
    2445,     530.6253,          7
    2446,     530.8440,          8
    2447,     531.0627,          2
    2448,     531.2814,          4
    2449,     531.5001,          4
    2450,     531.7188,          5
    2451,     531.9376,          5
    2452,     532.1563,          5
    2453,     532.3750,         10
    2454,     532.5937,          3
    2455,     532.8124,          6
    2456,     533.0311,          8
    2457,     533.2499,          3
    2458,     533.4686,          5
    2459,     533.6873,          6
    2460,     533.9060,          5
    2461,     534.1247,          3
    2462,     534.3434,         10
    2463,     534.5622,          1
    2464,     534.7809,          7
    2465,     534.9996,          8
    2466,     535.2183,          2
    2467,     535.4370,          3
    2468,     535.6557,          7
    2469,     535.8744,          3
    2470,     536.0932,          2
    2471,     536.3119,          7
    2472,     536.5306,         11
    2473,     536.7493,          7
    2474,     536.9680,          6
    2475,     537.1867,          4
    2476,     537.4055,          2
    2477,     537.6242,          7
    2478,     537.8429,          3
    2479,     538.0616,          6
    2480,     538.2803,          6
    2481,     538.4990,          9
    2482,     538.7178,          6
    2483,     538.9365,         11
    2484,     539.1552,          4
    2485,     539.3739,          5
    2486,     539.5926,          2
    2487,     539.8113,          6
    2488,     540.0300,          6
    2489,     540.2488,          5
    2490,     540.4675,          3
    2491,     540.6862,          5
    2492,     540.9049,          9
    2493,     541.1236,          5
    2494,     541.3423,          6
    2495,     541.5611,          6
    2496,     541.7798,          3
    2497,     541.9985,          3
    2498,     542.2172,          8
    2499,     542.4359,          4
    2500,     542.6546,          7
    2501,     542.8734,          6
    2502,     543.0921,          4
    2503,     543.3108,          3
    2504,     543.5295,          8
    2505,     543.7482,          5
    2506,     543.9669,          3
    2507,     544.1856,          1
    2508,     544.4044,          5
    2509,     544.6231,          4
    2510,     544.8418,          8
    2511,     545.0605,          2
    2512,     545.2792,         10
    2513,     545.4979,          4
    2514,     545.7167,          2
    2515,     545.9354,          6
    2516,     546.1541,          5
    2517,     546.3728,          5
    2518,     546.5915,          4
    2519,     546.8102,          4
    2520,     547.0290,          4
    2521,     547.2477,          4
    2522,     547.4664,          7
    2523,     547.6851,          8
    2524,     547.9038,          5
    2525,     548.1225,          4
    2526,     548.3412,          3
    2527,     548.5600,          3
    2528,     548.7787,          4
    2529,     548.9974,          4
    2530,     549.2161,          3
    2531,     549.4348,          5
    2532,     549.6535,          4
    2533,     549.8723,          3
    2534,     550.0910,          8
    2535,     550.3097,          4
    2536,     550.5284,          2
    2537,     550.7471,          3
    2538,     550.9658,          4
    2539,     551.1846,          3
    2540,     551.4033,          9
    2541,     551.6220,          3
    2542,     551.8407,          4
    2543,     552.0594,          6
    2544,     552.2781,          5
    2545,     552.4968,          3
    2546,     552.7156,          6
    2547,     552.9343,         11
    2548,     553.1530,          3
    2549,     553.3717,          5
    2550,     553.5904,          3
    2551,     553.8091,          4
    2552,     554.0279,          6
    2553,     554.2466,          3
    2554,     554.4653,          7
    2555,     554.6840,          2
    2556,     554.9027,          4
    2557,     555.1214,          8
    2558,     555.3402,          4
    2559,     555.5589,          2
    2560,     555.7776,          8
    2561,     555.9963,          2
    2562,     556.2150,          4
    2563,     556.4337,          5
    2564,     556.6524,          3
    2565,     556.8712,          7
    2566,     557.0899,          6
    2567,     557.3086,          3
    2568,     557.5273,          2
    2569,     557.7460,          6
    2570,     557.9647,          3
    2571,     558.1835,          7
    2572,     558.4022,          2
    2573,     558.6209,          7
    2574,     558.8396,          6
    2575,     559.0583,          6
    2576,     559.2770,          3
    2577,     559.4958,          4
    2578,     559.7145,          6
    2579,     559.9332,          4
    2580,     560.1519,          7
    2581,     560.3706,          3
    2582,     560.5893,         11
    2583,     560.8080,          7
    2584,     561.0268,          6
    2585,     561.2455,          2
    2586,     561.4642,          5
    2587,     561.6829,          3
    2588,     561.9016,          3
    2589,     562.1203,          3
    2590,     562.3391,          3
    2591,     562.5578,          6
    2592,     562.7765,          6
    2593,     562.9952,          6
    2594,     563.2139,          8
    2595,     563.4326,          7
    2596,     563.6514,          4
    2597,     563.8701,          8
    2598,     564.0888,          5
    2599,     564.3075,          5
    2600,     564.5262,          3
    2601,     564.7449,          7
    2602,     564.9636,          6
    2603,     565.1824,          4
    2604,     565.4011,          5
    2605,     565.6198,          5
    2606,     565.8385,         10
    2607,     566.0572,          5
    2608,     566.2759,          6
    2609,     566.4947,          6
    2610,     566.7134,          4
    2611,     566.9321,          2
    2612,     567.1508,          4
    2613,     567.3695,          4
    2614,     567.5882,          5
    2615,     567.8070,          6
    2616,     568.0257,          8
    2617,     568.2444,          8
    2618,     568.4631,          3
    2619,     568.6818,          9
    2620,     568.9005,          4
    2621,     569.1193,          3
    2622,     569.3380,          5
    2623,     569.5567,          5
    2624,     569.7754,          4
    2625,     569.9941,          4
    2626,     570.2128,          3
    2627,     570.4315,          5
    2628,     570.6503,          8
    2629,     570.8690,          5
    2630,     571.0877,          8
    2631,     571.3064,          6
    2632,     571.5251,          7
    2633,     571.7438,          3
    2634,     571.9626,          5
    2635,     572.1813,         12
    2636,     572.4000,          8
    2637,     572.6187,          5
    2638,     572.8374,          6
    2639,     573.0561,          5
    2640,     573.2749,          4
    2641,     573.4936,          5
    2642,     573.7123,          3
    2643,     573.9310,          1
    2644,     574.1497,          2
    2645,     574.3684,          6
    2646,     574.5871,          3
    2647,     574.8059,          4
    2648,     575.0246,          6
    2649,     575.2433,          4
    2650,     575.4620,          5
    2651,     575.6807,          7
    2652,     575.8994,          5
    2653,     576.1182,          4
    2654,     576.3369,          6
    2655,     576.5556,          4
    2656,     576.7743,          8
    2657,     576.9930,          3
    2658,     577.2117,          6
    2659,     577.4305,          4
    2660,     577.6492,         13
    2661,     577.8679,         16
    2662,     578.0866,         10
    2663,     578.3053,         14
    2664,     578.5240,         14
    2665,     578.7427,         12
    2666,     578.9615,         12
    2667,     579.1802,         11
    2668,     579.3989,          6
    2669,     579.6176,         10
    2670,     579.8363,          2
    2671,     580.0550,          4
    2672,     580.2738,          4
    2673,     580.4925,          6
    2674,     580.7112,          3
    2675,     580.9299,          4
    2676,     581.1486,          4
    2677,     581.3673,          5
    2678,     581.5861,          3
    2679,     581.8048,          4
    2680,     582.0235,          4
    2681,     582.2422,          2
    2682,     582.4609,          3
    2683,     582.6796,          0
    2684,     582.8983,          5
    2685,     583.1171,          4
    2686,     583.3358,          7
    2687,     583.5545,          7
    2688,     583.7732,          8
    2689,     583.9919,          3
    2690,     584.2106,          7
    2691,     584.4294,          2
    2692,     584.6481,          8
    2693,     584.8668,          3
    2694,     585.0855,          3
    2695,     585.3042,          5
    2696,     585.5229,          8
    2697,     585.7417,          4
    2698,     585.9604,          8
    2699,     586.1791,          4
    2700,     586.3978,          4
    2701,     586.6165,          8
    2702,     586.8352,          6
    2703,     587.0539,          2
    2704,     587.2727,          5
    2705,     587.4914,         12
    2706,     587.7101,          7
    2707,     587.9288,          7
    2708,     588.1475,          3
    2709,     588.3662,          2
    2710,     588.5850,         12
    2711,     588.8037,          4
    2712,     589.0224,          9
    2713,     589.2411,          3
    2714,     589.4598,          3
    2715,     589.6785,          6
    2716,     589.8973,          4
    2717,     590.1160,          4
    2718,     590.3347,          3
    2719,     590.5534,          2
    2720,     590.7721,          6
    2721,     590.9908,          7
    2722,     591.2095,          5
    2723,     591.4283,          5
    2724,     591.6470,          6
    2725,     591.8657,          9
    2726,     592.0844,          5
    2727,     592.3031,          4
    2728,     592.5218,         10
    2729,     592.7406,          8
    2730,     592.9593,          5
    2731,     593.1780,          6
    2732,     593.3967,          4
    2733,     593.6154,          7
    2734,     593.8341,          5
    2735,     594.0529,          7
    2736,     594.2716,          4
    2737,     594.4903,          6
    2738,     594.7090,          2
    2739,     594.9277,          4
    2740,     595.1464,          7
    2741,     595.3651,          5
    2742,     595.5839,          4
    2743,     595.8026,          4
    2744,     596.0213,          9
    2745,     596.2400,          6
    2746,     596.4587,          3
    2747,     596.6774,          7
    2748,     596.8962,          5
    2749,     597.1149,          3
    2750,     597.3336,          2
    2751,     597.5523,          3
    2752,     597.7710,          3
    2753,     597.9897,          2
    2754,     598.2085,          5
    2755,     598.4272,          3
    2756,     598.6459,          3
    2757,     598.8646,          4
    2758,     599.0833,          3
    2759,     599.3020,          3
    2760,     599.5207,          5
    2761,     599.7395,          5
    2762,     599.9582,          4
    2763,     600.1769,          4
    2764,     600.3956,          3
    2765,     600.6143,          3
    2766,     600.8330,          2
    2767,     601.0518,          2
    2768,     601.2705,          3
    2769,     601.4892,          2
    2770,     601.7079,          4
    2771,     601.9266,          4
    2772,     602.1453,          5
    2773,     602.3641,          4
    2774,     602.5828,          8
    2775,     602.8015,          4
    2776,     603.0202,          1
    2777,     603.2389,          5
    2778,     603.4576,          4
    2779,     603.6763,          4
    2780,     603.8951,         21
    2781,     604.1138,          8
    2782,     604.3325,         15
    2783,     604.5512,         10
    2784,     604.7699,         23
    2785,     604.9886,         17
    2786,     605.2074,         14
    2787,     605.4261,          8
    2788,     605.6448,          7
    2789,     605.8635,          8
    2790,     606.0822,          6
    2791,     606.3009,          8
    2792,     606.5197,          6
    2793,     606.7384,          7
    2794,     606.9571,          7
    2795,     607.1758,          5
    2796,     607.3945,          3
    2797,     607.6132,          8
    2798,     607.8319,          1
    2799,     608.0507,          4
    2800,     608.2694,          1
    2801,     608.4881,          7
    2802,     608.7068,          4
    2803,     608.9255,          7
    2804,     609.1442,          1
    2805,     609.3630,          3
    2806,     609.5817,          6
    2807,     609.8004,          4
    2808,     610.0191,          5
    2809,     610.2378,          2
    2810,     610.4565,          6
    2811,     610.6753,          3
    2812,     610.8940,          6
    2813,     611.1127,          5
    2814,     611.3314,          9
    2815,     611.5501,          3
    2816,     611.7688,          6
    2817,     611.9876,          6
    2818,     612.2063,          2
    2819,     612.4250,          5
    2820,     612.6437,          7
    2821,     612.8624,          4
    2822,     613.0811,          1
    2823,     613.2998,          6
    2824,     613.5186,          6
    2825,     613.7373,          3
    2826,     613.9560,          6
    2827,     614.1747,          2
    2828,     614.3934,          3
    2829,     614.6121,          5
    2830,     614.8309,          8
    2831,     615.0496,          6
    2832,     615.2683,          7
    2833,     615.4870,          5
    2834,     615.7057,          5
    2835,     615.9244,          4
    2836,     616.1432,          1
    2837,     616.3619,          8
    2838,     616.5806,          6
    2839,     616.7993,          5
    2840,     617.0180,          3
    2841,     617.2367,          3
    2842,     617.4554,          5
    2843,     617.6742,          7
    2844,     617.8929,          4
    2845,     618.1116,          3
    2846,     618.3303,          7
    2847,     618.5490,          7
    2848,     618.7677,          6
    2849,     618.9865,          5
    2850,     619.2052,          4
    2851,     619.4239,          4
    2852,     619.6426,          5
    2853,     619.8613,          2
    2854,     620.0800,          1
    2855,     620.2988,          2
    2856,     620.5175,          5
    2857,     620.7362,          5
    2858,     620.9549,          5
    2859,     621.1736,          6
    2860,     621.3923,          6
    2861,     621.6110,          1
    2862,     621.8298,          4
    2863,     622.0485,          6
    2864,     622.2672,          2
    2865,     622.4859,          6
    2866,     622.7046,          7
    2867,     622.9233,          7
    2868,     623.1421,          6
    2869,     623.3608,          2
    2870,     623.5795,          2
    2871,     623.7982,          4
    2872,     624.0169,          4
    2873,     624.2356,          5
    2874,     624.4544,          7
    2875,     624.6731,          7
    2876,     624.8918,          6
    2877,     625.1105,          2
    2878,     625.3292,          2
    2879,     625.5479,          4
    2880,     625.7666,          4
    2881,     625.9854,          7
    2882,     626.2041,          7
    2883,     626.4228,          0
    2884,     626.6415,          3
    2885,     626.8602,          5
    2886,     627.0789,          4
    2887,     627.2977,          3
    2888,     627.5164,          5
    2889,     627.7351,          3
    2890,     627.9538,          2
    2891,     628.1725,          5
    2892,     628.3912,          4
    2893,     628.6100,          6
    2894,     628.8287,          2
    2895,     629.0474,          2
    2896,     629.2661,          7
    2897,     629.4848,          4
    2898,     629.7035,          7
    2899,     629.9222,          1
    2900,     630.1410,         10
    2901,     630.3597,          3
    2902,     630.5784,          2
    2903,     630.7971,          2
    2904,     631.0158,          5
    2905,     631.2345,          3
    2906,     631.4533,          9
    2907,     631.6720,          6
    2908,     631.8907,          1
    2909,     632.1094,          3
    2910,     632.3281,          3
    2911,     632.5468,          7
    2912,     632.7656,          5
    2913,     632.9843,          5
    2914,     633.2030,          8
    2915,     633.4217,          6
    2916,     633.6404,          6
    2917,     633.8591,          3
    2918,     634.0778,          3
    2919,     634.2966,          5
    2920,     634.5153,          4
    2921,     634.7340,          0
    2922,     634.9527,          3
    2923,     635.1714,          4
    2924,     635.3901,          5
    2925,     635.6089,          5
    2926,     635.8276,          1
    2927,     636.0463,          3
    2928,     636.2650,          7
    2929,     636.4837,          5
    2930,     636.7024,          1
    2931,     636.9212,          4
    2932,     637.1399,          1
    2933,     637.3586,          7
    2934,     637.5773,          5
    2935,     637.7960,          1
    2936,     638.0147,          3
    2937,     638.2334,          3
    2938,     638.4522,          5
    2939,     638.6709,          3
    2940,     638.8896,          2
    2941,     639.1083,          6
    2942,     639.3270,          4
    2943,     639.5457,          7
    2944,     639.7645,          2
    2945,     639.9832,          4
    2946,     640.2019,          4
    2947,     640.4206,          2
    2948,     640.6393,          4
    2949,     640.8580,          6
    2950,     641.0768,          3
    2951,     641.2955,          8
    2952,     641.5142,          1
    2953,     641.7329,          6
    2954,     641.9516,          4
    2955,     642.1703,          4
    2956,     642.3890,          2
    2957,     642.6078,          5
    2958,     642.8265,          3
    2959,     643.0452,          3
    2960,     643.2639,          4
    2961,     643.4826,          4
    2962,     643.7013,          5
    2963,     643.9201,          3
    2964,     644.1388,          2
    2965,     644.3575,          3
    2966,     644.5762,          3
    2967,     644.7949,          2
    2968,     645.0136,          3
    2969,     645.2324,          2
    2970,     645.4511,          7
    2971,     645.6698,          4
    2972,     645.8885,          1
    2973,     646.1072,          4
    2974,     646.3259,          6
    2975,     646.5446,          5
    2976,     646.7634,          4
    2977,     646.9821,          4
    2978,     647.2008,          5
    2979,     647.4195,          2
    2980,     647.6382,          6
    2981,     647.8569,          1
    2982,     648.0757,          3
    2983,     648.2944,          3
    2984,     648.5131,          2
    2985,     648.7318,          5
    2986,     648.9505,          2
    2987,     649.1692,         10
    2988,     649.3880,          4
    2989,     649.6067,          2
    2990,     649.8254,          2
    2991,     650.0441,          4
    2992,     650.2628,         10
    2993,     650.4815,          2
    2994,     650.7002,          2
    2995,     650.9190,          5
    2996,     651.1377,          8
    2997,     651.3564,          7
    2998,     651.5751,          4
    2999,     651.7938,          6
    3000,     652.0125,          5
    3001,     652.2313,          4
    3002,     652.4500,          6
    3003,     652.6687,          4
    3004,     652.8874,          7
    3005,     653.1061,          1
    3006,     653.3248,          4
    3007,     653.5436,          5
    3008,     653.7623,          7
    3009,     653.9810,          5
    3010,     654.1997,          6
    3011,     654.4184,          2
    3012,     654.6371,          4
    3013,     654.8559,          4
    3014,     655.0746,          3
    3015,     655.2933,          4
    3016,     655.5120,          3
    3017,     655.7307,          5
    3018,     655.9494,          2
    3019,     656.1681,          5
    3020,     656.3869,          9
    3021,     656.6056,          6
